cve_entidad,desc_entidad,cve_municipio,desc_municipio,id_indicador,indicador,2010,2011,2012,2013,2013/t3,2013/t4,2014,2014/t1,2014/t2,2014/t3,2014/t4,2015,2015/t1,2015/t2,2015/t3,2015/t4,2016,2016/t1,2016/t2,2016/t3,2016/t4,2017,2017/t1,2017/t2,2017/t3,2017/t4,2018,2018/t1,2018/t2,2018/t3,2018/t4,2019,2019/t1,2019/t2,2019/t3,2019/t4,2020,2020/t1,2020/t3,2020/t4,2021,2021/t1,2021/t2,2021/t3,2021/t4,2022,2022/t1,2022/t2,2022/t3,2022/t4,2023,2023/t1,2023/t2,2023/t3,2023/t4,2024,2024/t1,2024/t2,2024/t3,2024/t4,2025,2025/t1,2025/t2,unidad_medida
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204327086,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,56802.70941315118,55164.69472409388,60014.41976342682,,,60833.32219327607,,,,,60470.17323642344,,,,,61727.239272842,,,,,62695.30903367863,,,,,66166.4648468127,,,,,66328.7863620977,,,,,66372.5203846444,,,,61386.3329530091,,,,,60334.7847983974,,,,,58384.1081494381,,,,,57708.6569996276,,,,,59572.4007308869,,,"Cases per 100,000 inhabitants"
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204327087,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,63393.15054502942,60575.01973954781,65578.42214461768,,,67052.07114458737,,,,,67317.43919552036,,,,,68108.5235265596,,,,,69461.02886135514,,,,,73383.5549595336,,,,,74101.8551801187,,,,,73560.753130656,,,,69099.8602764027,,,,,68782.9562997893,,,,,68272.0678954939,,,,,66495.9940059579,,,,,69027.5626410475,,,"Cases per 100,000 inhabitants"
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204409462,Perception of insecurity of the population aged 18 years and over in transport and in public spaces,,76.7630615326708,76.5281287117701,77.7121579448263,,,78.0480211219331,,,,,78.324561357217,,,,,78.275888597575,,,,,79.2726522639846,,,,,80.379110946289,,,,,80.5674918260623,,,,,82.7655042543438,,,,76.5912198691446,,,,,75.9707796601888,,,,,73.82287684,,,,,72.1493232494236,,,,,74.45093928,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204409463,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center",,58171874.0,59236559.0,61413657.0,,,62137093.0,,,,,63374880.0,,,,,64628788.0,,,,,66500562.0,,,,,68629524.0,,,,,70398773.0,,,,,29729072.0,,,,69177886.0,,,,,69404142.0,,,,,69020774.0,,,,,67847492.0,,,,,71320858.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204409464,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, men",,26791068.0,26440980.0,27937216.0,,,27761771.0,,,,,28250845.0,,,,,29185562.0,,,,,29937150.0,,,,,30862895.0,,,,,31570998.0,,,,,12672410.0,,,,30300947.0,,,,,30184720.0,,,,,29558101.0,,,,,28950252.0,,,,,30191353.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204409465,"Population aged 18 years and over that manifests feelings of insecurity on the street, public transport, park or recreation center, women",,31380806.0,32795579.0,33476441.0,,,34375322.0,,,,,35124035.0,,,,,35443226.0,,,,,36563412.0,,,,,37766629.0,,,,,38827775.0,,,,,17056662.0,,,,38876939.0,,,,,39219422.0,,,,,39462673.0,,,,,38897240.0,,,,,41129505.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204451764,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, men",,74.2221467563514,73.8587527730224,75.3071457591329,,,74.973992354815,,,,,75.0286733749767,,,,,75.6728668823356,,,,,76.1191302024967,,,,,77.3853268817175,,,,,76.9192900220683,,,,,78.9192915678287,,,,72.1614513190963,,,,,71.5252335355489,,,,,68.42351786,,,,,67.0179099927904,,,,,69.02499736,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6204451765,"Perception of insecurity of the population aged 18 and over in transport and in public spaces, women",,79.0741526412974,78.8249854953291,79.840030600013,,,80.7209279990156,,,,,81.1933097648589,,,,,80.5576985523913,,,,,82.0560575047973,,,,,83.0032409098284,,,,,83.7991777800104,,,,,85.8749411130513,,,,80.4398964552739,,,,,79.7874660059088,,,,,78.46030081,,,,,76.5094035745527,,,,,79.01005036,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207020209,Population aged 18 years and over who believes may be the victim of a theft or assault on the street or on the public transport,,43474848.0,50530651.0,55885242.0,,,57287240.0,,,,,58517046.0,,,,,58834351.0,,,,,60832143.0,,,,,63262743.0,,,,,64555043.0,,,,,27493702.0,,,,62088698.0,,,,,62654769.0,,,,,61880695.0,,,,,61361303.0,,,,,64572625.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207020211,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, men",,20947858.0,23490766.0,26509353.0,,,26504685.0,,,,,27039067.0,,,,,27438953.0,,,,,28423053.0,,,,,29425134.0,,,,,30013725.0,,,,,12178922.0,,,,28566061.0,,,,,28769397.0,,,,,28034304.0,,,,,27708355.0,,,,,28822294.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207020212,"Population aged 18 years and over who believes that may be the victim of theft or assault on the street or on the public transport, women",,22526990.0,27039885.0,29375889.0,,,30782555.0,,,,,31477979.0,,,,,31395398.0,,,,,32409090.0,,,,,33837609.0,,,,,34541318.0,,,,,15314780.0,,,,33522637.0,,,,,33885372.0,,,,,33846391.0,,,,,33652948.0,,,,,35750331.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207020214,Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport.,,57.3690033115919,65.2809047132116,70.7165631430943,,,71.9563066385686,,,,,72.320799027471,,,,,71.2578905949254,,,,,72.51555736494352,,,,,74.0935204266252,,,,,73.8796668975126,,,,,76.5422516333056,,,,68.7423307486863,,,,,68.58281816032,,,,,66.1860286542,,,,,65.2518811624,,,,,67.4065444219,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207020216,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, men.",,58.0340802653783,65.6177902045583,71.4582193999325,,,71.5790808359013,,,,,71.810429964382,,,,,71.1442266473972,,,,,72.26934000262094,,,,,73.7802987415257,,,,,73.1251643650164,,,,,75.8460226823346,,,,68.0298348507007,,,,,68.1715066133434,,,,,64.8961075142,,,,,64.1430009465,,,,,65.8949854706,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207020217,"Percentage of population aged 18 years and over who believes that they could be victims of theft or assault on the street or on public transport, women.",,56.7640820254579,64.9910325693706,70.0603710132324,,,72.2843092431465,,,,,72.7650254225838,,,,,71.3575284602013,,,,,72.7328771373457,,,,,74.3680674184497,,,,,74.5480277414266,,,,,77.1051118125772,,,,69.3613622509666,,,,,68.9359462397884,,,,,67.2939215061,,,,,66.1940790659,,,,,68.6766216302,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6207046244,Perception of confidence in judges.,,,,,,,,,,,,,,,,,53.7420130415908,,,,,55.1274903131194,,,,,55.0712868035051,,,,,55.1257610836767,,,,,56.9139916583294,,,,60.0152671009454,,,,,58.2810253650439,,,,,59.1148763957,,,,,60.5252278313884,,,,,55.8584043413,,,Percentage
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6300000161,Population aged 18 years and older who considers unsafe their colony or locality.,,29919675.0,29935682.0,34780898.0,,,36098232.0,,,,,35683658.0,,,,,37473547.0,,,,,38577675.0,,,,,42742801.0,,,,,44193232.0,,,,,17506257.0,,,,37871728.0,,,,,38481454.0,,,,,37301383.0,,,,,37813258.0,,,,,38761843.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6300000164,Population aged 18 years and over who considers their municipality or delegation insecure.,,45661140.0,44951200.0,49760602.0,,,51080074.0,,,,,51890441.0,,,,,53772926.0,,,,,55608835.0,,,,,59778231.0,,,,,61558785.0,,,,,25268513.0,,,,59172674.0,,,,,59272353.0,,,,,59559565.0,,,,,58735302.0,,,,,61989829.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6300000168,People aged 18 years and over that can identify the Federal Police,,50561464.0,52504380.0,49671946.0,,,50059251.0,,,,,49956035.0,,,,,52208180.0,,,,,51187202.0,,,,,52868482.0,,,,,52960800.0,,,,,22537782.0,,,,,,,,,,,,,,,,,,,,,,,,,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6300000169,Population aged 18 years and over who considers insecure its state.,,52695389.0,51569247.0,57154333.0,,,58320805.0,,,,,59235506.0,,,,,59736348.0,,,,,62323530.0,,,,,67785754.0,,,,,68962114.0,,,,,28224126.0,,,,68317103.0,,,,,69351374.0,,,,,69774895.0,,,,,69231930.0,,,,,72379508.0,,,People
0,Estados Unidos Mexicanos,0,Estados Unidos Mexicanos,6300000173,"People aged 18 years and over that can identify the state police, total.",,48636898.0,52810889.0,53225935.0,,,53065624.0,,,,,53648283.0,,,,,54270306.0,,,,,53847826.0,,,,,56217418.0,,,,,55832388.0,,,,,24299944.0,,,,60146545.0,,,,,61426171.0,,,,,63061361.0,,,,,57751767.0,,,,,61722369.0,,,People
1,Aguascalientes,0,Estatal,6200002198,"Rate of people aged 18 and older who considered unsafe their state, for every hundred thousand inhabitants of 18 years and over",,60781.2927114137,46521.3250398092,51807.4342083797,,,49104.0398017142,,,,,43178.3215768237,,,,,42452.6065789037,,,,,43691.02327367978,,,,,60889.1512400056,,,,,56380.8277434249,,,,,54587.3238674522,,,,51545.5959922548,,,,,54215.8035663419,,,,,49658.5461663106,,,,,50793.9976271115,,,,,48968.4095731006,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6200002235,"Rate of economic units that consider their neighborhood or locality as unsafe, per ten thousand economic units",,,4753.58016235729,,,,2905.89865695683,,,,,,,,,,4103.78749630973,,,,,,,,,,4393.01502978313,,,,,,,,,,4223.08771969122,,,,,,,,,3677.68682513932,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
1,Aguascalientes,0,Estatal,6200002237,"Rate of economic units that consider their state as unsafe, per ten thousand economic units",,,5212.63826045606,,,,4174.67507346898,,,,,,,,,,5146.26529970875,,,,,,,,,,5173.02858052448,,,,,,,,,,5222.87464032636,,,,,,,,,4771.5528617642,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
1,Aguascalientes,0,Estatal,6200002238,"Rate of economic units that consider their municipality or delegation as unsafe, per ten thousand economic units",,,5421.15300379348,,,,4383.24231773255,,,,,,,,,,5121.63095472943,,,,,,,,,,5004.50991653206,,,,,,,,,,4973.89959866135,,,,,,,,,4975.89053086053,,,,,,,,,,,,,,,,,,"Cases per 10,000 economic units"
1,Aguascalientes,0,Estatal,6200005815,"Rate of people aged 18 years and over that consider their neighborhood or locality as unsafe, per hundred thousand population aged 18 years and over",,37007.8173740058,26680.1099724316,36875.9358017351,,,32843.7626112045,,,,,35116.8877664566,,,,,38382.9824553087,,,,,44827.8654763723,,,,,50897.614707172,,,,,46763.4818815865,,,,,47773.0989461489,,,,41103.9711235162,,,,,44792.7164430091,,,,,39878.1299132429,,,,,40600.9273048932,,,,,37892.0441601763,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6200005816,"Rate of people aged 18 years and over that consider their municipality or delegation as unsafe, per hundred thousand population aged 18 years and over",,50722.0313401231,39370.9837914891,45714.3754856501,,,42121.031423357,,,,,39662.3752987508,,,,,40227.877144496,,,,,42236.7075309722,,,,,58662.704208054,,,,,55153.5660246141,,,,,50567.6664088535,,,,49076.4664345271,,,,,52501.1934299471,,,,,45448.4536132103,,,,,49107.7709223406,,,,,44135.2910877284,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6200028554,Percentage of people aged 18 years and over who considers unsafe their city,,60.7812927114137,46.5213250398092,51.80743420837971,,,49.1040398017142,,,,,43.1783215768237,,,,,42.4526065789037,,,,,43.6910232736798,,,,,60.8891512400056,,,,,56.3808277434249,,,,,54.5873238674522,,,,51.5455959922548,,,,,54.2158035663419,,,,,49.6585461663,,,,,50.7939976271,,,,,48.9684095731,,,Percentage
1,Aguascalientes,0,Estatal,6200035290,Percentage of women aged 18 years and over who reports feeling unsafe in public transportation and public spaces,,70.5390449458628,60.5705189369963,66.3723604874771,,,64.7823331751039,,,,,65.8542134253851,,,,,70.7052437221406,,,,,71.7896374064353,,,,,77.6078705844613,,,,,75.1464052154633,,,,,76.7244508200971,,,,77.848376367174,,,,,73.9094604318427,,,,,74.8249634637,,,,,70.8245643241,,,,,72.5204692297,,,Percentage
1,Aguascalientes,0,Estatal,6200035292,Percentage of men aged 18 years and over who reports feeling unsafe in public transport and spaces,,64.0067496931958,51.5582708427593,57.8709667679797,,,59.5886360586981,,,,,53.5799503303196,,,,,58.1434854917622,,,,,60.7921864676849,,,,,68.9172303633577,,,,,61.758449423405,,,,,69.2483855366846,,,,56.9798976648579,,,,,65.4731319590647,,,,,61.2818752061,,,,,60.9130077053,,,,,56.877081067,,,Percentage
1,Aguascalientes,0,Estatal,6200112676,Perception of absence of corruption in the judicial system.,,30.7617841983766,41.0977372970797,37.616764713955,,,39.8647617802188,,,,,37.7554324669791,,,,,34.6507217771586,,,,,31.930026307084,,,,,28.3318161410041,,,,,29.4365667431451,,,,,27.7741868604949,,,,36.5836645475861,,,,,28.3369343416157,,,,,37.3312594592,,,,,33.8550411365062,,,,,29.3552868116,,,Percentage
1,Aguascalientes,0,Estatal,6200118580,Perception of confidence in the police,,50.60223092,67.57437827,66.67526334,,,64.88185375,,,,,66.29555919,,,,,68.5643808,,,,,61.8177956195223,,,,,63.7197316221038,,,,,65.702506738933,,,,,67.4543240936614,,,,70.0103159011486,,,,,64.917940805162,,,,,71.3763983671,,,,,69.972397939805,,,,,70.2531036821,,,Percentage
1,Aguascalientes,0,Estatal,6200118581,Perception of insecurity.,,37.0078173740058,26.6801099724316,36.8759358017351,,,32.8437626112045,,,,,35.1168877664567,,,,,38.38298246,,,,,44.8278654763723,,,,,50.897614707172,,,,,46.7634818815865,,,,,47.7730989461489,,,,41.1039711235162,,,,,44.7927164430091,,,,,39.8781299132,,,,,40.6009273048932,,,,,37.8920441602,,,Percentage
1,Aguascalientes,0,Estatal,6204327034,"Population aged 18 years and over, men",,352016.0,373523.0,397448.0,,,402466.0,,,,,369642.0,,,,,392639.0,,,,,411696.0,,,,,402551.0,,,,,,,,,,,,,,,,,,,444115.0,,,,,476193.0,,,,,472789.0,,,,,513859.0,,,People
1,Aguascalientes,0,Estatal,6204327035,"Population aged 18 years and over, women",,412563.0,423404.0,430051.0,,,427649.0,,,,,457134.0,,,,,451149.0,,,,,452628.0,,,,,480066.0,,,,,,,,,,,,,,,,,,,573959.0,,,,,562454.0,,,,,570665.0,,,,,579162.0,,,People
1,Aguascalientes,0,Estatal,6204327053,"Population aged 18 years and over who considers their colony or locality unsafe, men",,130242.0,88049.0,134083.0,,,123708.0,,,,,112228.0,,,,,133769.0,,,,,163653.0,,,,,194478.0,,,,,174253.0,,,,,59230.0,,,,158467.0,,,,,194826.0,,,,,174299.0,,,,,165133.0,,,,,171889.0,,,People
1,Aguascalientes,0,Estatal,6204327054,"Population aged 18 years and over who considers their colony or locality to be unsafe, women",,152712.0,124572.0,171065.0,,,148933.0,,,,,178110.0,,,,,190102.0,,,,,223805.0,,,,,254753.0,,,,,246681.0,,,,,90864.0,,,,247840.0,,,,,261197.0,,,,,239894.0,,,,,258519.0,,,,,242279.0,,,People
1,Aguascalientes,0,Estatal,6204327055,"Population aged 18 years and over who considers their state to be unsafe, men",,201680.0,153490.0,197383.0,,,182097.0,,,,,140947.0,,,,,137437.0,,,,,159119.0,,,,,224048.0,,,,,199083.0,,,,,66525.0,,,,195592.0,,,,,219959.0,,,,,205269.0,,,,,216939.0,,,,,225493.0,,,People
1,Aguascalientes,0,Estatal,6204327056,"Population aged 18 years and over who consider their state unsafe, women",,263041.0,217251.0,231323.0,,,225523.0,,,,,216041.0,,,,,220773.0,,,,,218513.0,,,,,313370.0,,,,,308420.0,,,,,104978.0,,,,313929.0,,,,,331998.0,,,,,310508.0,,,,,313073.0,,,,,309742.0,,,People
1,Aguascalientes,0,Estatal,6204327061,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, men",,165646.0,131612.0,173166.0,,,152390.0,,,,,128525.0,,,,,135756.0,,,,,153642.0,,,,,212043.0,,,,,200021.0,,,,,63175.0,,,,183522.0,,,,,220340.0,,,,,186859.0,,,,,205478.0,,,,,196484.0,,,People
1,Aguascalientes,0,Estatal,6204327062,"Population aged 18 years and over who considers their municipality or delegation to be unsafe, women",,222164.0,182146.0,205120.0,,,197263.0,,,,,199394.0,,,,,203682.0,,,,,211420.0,,,,,305724.0,,,,,296435.0,,,,,95699.0,,,,301592.0,,,,,314161.0,,,,,285190.0,,,,,306939.0,,,,,285924.0,,,People
1,Aguascalientes,0,Estatal,6204327082,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,36998.886414253895,23572.577859997917,33735.98558805177,,,30737.503292203568,,,,,30361.268470574232,,,,,34069.2086114726,,,,,39750.9327270607,,,,,48311.3940842278,,,,,42654.8092010408,,,,,42125.4018377856,,,,35025.3627592914,,,,,43868.3674273555,,,,,36602.5960062412,,,,,34927.4200541891,,,,,33450.6158304126,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6204327083,"Rate of people aged 18 years and over who consider their colony or locality to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, women",,37015.437642251,29421.54537982636,39777.840302661774,,,34825.99047349579,,,,,38962.317394899525,,,,,42137.2983205105,,,,,49445.68166352943,,,,,53066.2450579712,,,,,50177.679688374,,,,,52347.9493250834,,,,46234.4068008454,,,,,45507.9544009241,,,,,42651.3101515857,,,,,45301.3589408848,,,,,41832.6823928365,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6204327084,"Rate of people aged 18 years and over who consider their state to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,57292.85032498522,41092.51639122624,49662.59737122844,,,45245.31264752799,,,,,38130.67779094367,,,,,35003.4000697842,,,,,38649.63468190121,,,,,55657.0471815994,,,,,48732.8618742335,,,,,47313.7321840061,,,,43230.9613535646,,,,,49527.487249924,,,,,43106.2615368139,,,,,45884.9507920024,,,,,43882.2712066929,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6204327085,"Rate of people aged 18 years and over who consider their state insecure, per every one hundred thousand inhabitants aged 18 and over, women",,63757.77760002714,51310.56862948862,53789.6668069601,,,52735.53778916822,,,,,47259.88441026045,,,,,48935.7174680649,,,,,48276.50962821567,,,,,65276.4411560077,,,,,62736.0841308748,,,,,60479.2109553685,,,,58563.2710320473,,,,,57843.5045011926,,,,,55205.9368410572,,,,,54861.0831223222,,,,,53481.0640200842,,,"Cases per 100,000 inhabitants"
1,Aguascalientes,0,Estatal,6204327086,"Rate of people aged 18 years and over who consider their municipality or delegation to be unsafe, per every one hundred thousand inhabitants aged 18 years and over, men",,47056.38380073633,35235.3134880583,43569.47323926652,,,37864.068020652674,,,,,34770.12893556468,,,,,34575.2714325373,,,,,37319.28413198088,,,,,52674.8163586726,,,,,48962.4717577395,,,,,44931.1541634662,,,,40563.1748206925,,,,,49613.2758407169,,,,,39240.1820270353,,,,,43460.8250191946,,,,,38236.9482679101,,,"Cases per 100,000 inhabitants"
